support,itemsets
0.003023187555033754,frozenset({'Cutting Edge Chicken Hot Dogs'})
0.003023187555033754,frozenset({'Bravo Canned Beets'})
0.003023187555033754,frozenset({'Tell Tale Honey Dew'})
0.003023187555033754,frozenset({'Denny Glass Cleaner'})
0.003023187555033754,frozenset({'Sunset 25 Watt Lightbulb'})
0.003023187555033754,frozenset({'Booker Cheese Spread'})
0.003023187555033754,frozenset({'Dollar Monthly Fashion Magazine'})
0.003023187555033754,frozenset({'Ebony Party Nuts'})
0.003023187555033754,frozenset({'Blue Medal Small Eggs'})
0.003023187555033754,frozenset({'Tell Tale Peaches'})
0.003023187555033754,frozenset({'Ebony Red Pepper'})
0.003023187555033754,frozenset({'Even Better Mild Cheddar Cheese'})
0.003023187555033754,frozenset({'Even Better String Cheese'})
0.003023187555033754,frozenset({'Excellent Diet Cola'})
0.003023187555033754,frozenset({'Fantastic Wheat Bread'})
0.003023187555033754,frozenset({'Robust Monthly Sports Magazine'})
0.003023187555033754,frozenset({'Robust Monthly Computer Magazine'})
0.003023187555033754,frozenset({'Red Wing Toilet Bowl Cleaner'})
0.003023187555033754,frozenset({'Bird Call Mint Mouthwash'})
0.003023187555033754,frozenset({'Red Wing Plastic Spoons'})
0.003023187555033754,frozenset({'Fast Low Fat Chips'})
0.003023187555033754,frozenset({'Carlson Muenster Cheese'})
0.003023187555033754,frozenset({'Moms Cole Slaw'})
