,support,itemsets
1421,0.008125413515745038,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Ebony'})"
1422,0.009038565640327423,"frozenset({'homeowner_Y', 'product_brand_Ebony', 'recyclable_Y'})"
1423,0.009104181361854301,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Ebony'})"
1424,0.00805979779421816,"frozenset({'homeowner_Y', 'product_brand_Ebony', 'low_fat_Y'})"
1425,0.005495316677876019,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Even Better'})"
1426,0.005533592515433365,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Fast'})"
1427,0.007769995024141118,"frozenset({'homeowner_Y', 'product_brand_Fast', 'recyclable_Y'})"
1428,0.007605955720323923,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Fast'})"
1429,0.005697631819250559,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_Fast'})"
1430,0.007168517576811404,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Faux Products'})"
1431,0.005878075053449473,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Fort West'})"
1432,0.0076989113258203335,"frozenset({'homeowner_Y', 'product_brand_Fort West', 'recyclable_Y'})"
1433,0.007141177692841872,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Fort West'})"
1434,0.006435808686427935,"frozenset({'homeowner_Y', 'product_brand_Fort West', 'low_fat_Y'})"
1435,0.0069497985050551445,"frozenset({'homeowner_Y', 'product_brand_Golden', 'recyclable_Y'})"
1436,0.005752311587189624,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Golden'})"
1437,0.005828863262304315,"frozenset({'homeowner_Y', 'product_brand_Golden', 'low_fat_Y'})"
1438,0.0060803901948240134,"frozenset({'homeowner_Y', 'product_brand_Gorilla', 'recyclable_Y'})"
1439,0.008251176982004888,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Hermanos'})"
1440,0.009558023435748539,"frozenset({'homeowner_Y', 'product_brand_Hermanos', 'recyclable_Y'})"
1441,0.008710487032693033,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Hermanos'})"
1442,0.009098713385060395,"frozenset({'homeowner_Y', 'product_brand_Hermanos', 'low_fat_Y'})"
1443,0.005145366163066004,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_High Quality'})"
1444,0.006736547410092791,"frozenset({'homeowner_Y', 'product_brand_High Quality', 'recyclable_Y'})"
1445,0.011881913573158796,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_High Quality'})"
1446,0.007403640578949383,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_High Top'})"
1447,0.008830782522158976,"frozenset({'homeowner_Y', 'product_brand_High Top', 'recyclable_Y'})"
1448,0.008415216285822083,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_High Top'})"
1449,0.007819206815286276,"frozenset({'homeowner_Y', 'product_brand_High Top', 'low_fat_Y'})"
1450,0.005500784654669926,"frozenset({'homeowner_Y', 'product_brand_Hilltop', 'recyclable_Y'})"
1451,0.008098073631775506,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Hilltop'})"
1452,0.006441276663221841,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Horatio'})"
1453,0.007671571441850801,"frozenset({'homeowner_Y', 'product_brand_Horatio', 'recyclable_Y'})"
1454,0.009038565640327423,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Horatio'})"
1455,0.00507428246474522,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_Horatio'})"
1456,0.00737630069497985,"frozenset({'homeowner_Y', 'product_brand_Imagine', 'recyclable_Y'})"
1457,0.00698807434261249,"frozenset({'homeowner_Y', 'product_brand_Imagine', 'low_fat_Y'})"
1458,0.005364085234822263,"frozenset({'homeowner_Y', 'product_brand_Just Right', 'low_fat_Y'})"
1459,0.008098073631775506,"frozenset({'homeowner_Y', 'product_brand_Landslide', 'recyclable_Y'})"
1460,0.007042754110551555,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Landslide'})"
1461,0.0068841827835282665,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Nationeel'})"
1462,0.007305216996659066,"frozenset({'homeowner_Y', 'product_brand_Nationeel', 'recyclable_Y'})"
1463,0.008962013965212732,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Nationeel'})"
1464,0.005227385814974601,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_Nationeel'})"
1465,0.006774823247650137,"frozenset({'homeowner_Y', 'product_brand_PigTail', 'recyclable_Y'})"
1466,0.006260833429022927,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_PigTail'})"
1467,0.0050906863951269395,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_PigTail'})"
1468,0.005128962232684284,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Plato'})"
1469,0.0060913261484118264,"frozenset({'homeowner_Y', 'product_brand_Plato', 'recyclable_Y'})"
1470,0.0068841827835282665,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Plato'})"
1471,0.0061788137771143295,"frozenset({'homeowner_Y', 'product_brand_Pleasant', 'recyclable_Y'})"
1472,0.007895758490400967,"frozenset({'homeowner_Y', 'product_brand_Red Wing', 'recyclable_Y'})"
1473,0.0127294499762143,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Red Wing'})"
1474,0.0077863989545228374,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Steady'})"
1475,0.005697631819250559,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Sunset'})"
1476,0.007622359650705643,"frozenset({'homeowner_Y', 'product_brand_Sunset', 'recyclable_Y'})"
1477,0.013319991469956202,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Sunset'})"
1478,0.006791227178031856,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Super'})"
1479,0.0050141347200122486,"frozenset({'homeowner_Y', 'product_brand_Super', 'recyclable_Y'})"
1480,0.0069060546907038925,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_Super'})"
1481,0.006862310876352641,"frozenset({'homeowner_Y', 'recyclable_N', 'product_brand_Tell Tale'})"
1482,0.01016496885987216,"frozenset({'homeowner_Y', 'product_brand_Tell Tale', 'recyclable_Y'})"
1483,0.008945610034831013,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Tell Tale'})"
1484,0.008081669701393786,"frozenset({'homeowner_Y', 'low_fat_Y', 'product_brand_Tell Tale'})"
1485,0.007420044509331102,"frozenset({'homeowner_Y', 'product_brand_Tri-State', 'recyclable_N'})"
1486,0.009497875691015567,"frozenset({'homeowner_Y', 'product_brand_Tri-State', 'recyclable_Y'})"
1487,0.01083206202872875,"frozenset({'homeowner_Y', 'low_fat_N', 'product_brand_Tri-State'})"
1488,0.00608585817161792,"frozenset({'homeowner_Y', 'product_brand_Tri-State', 'low_fat_Y'})"
1489,0.16855585264896136,"frozenset({'homeowner_Y', 'low_fat_N', 'recyclable_N'})"
1490,0.09670116960023621,"frozenset({'homeowner_Y', 'recyclable_N', 'low_fat_Y'})"
1491,0.22323015261123233,"frozenset({'homeowner_Y', 'low_fat_N', 'recyclable_Y'})"
1492,0.11604687149707736,"frozenset({'homeowner_Y', 'low_fat_Y', 'recyclable_Y'})"
1493,0.006074922218030107,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_BBB Best'})"
1494,0.009049501593915236,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Best Choice'})"
1495,0.005467976793906487,"frozenset({'low_fat_Y', 'recyclable_N', 'product_brand_Best Choice'})"
1496,0.005271129629325853,"frozenset({'low_fat_Y', 'product_brand_Best Choice', 'recyclable_Y'})"
1497,0.0052219178381806945,"frozenset({'product_brand_Better', 'low_fat_Y', 'recyclable_Y'})"
1498,0.007523936068415326,"frozenset({'low_fat_N', 'product_brand_Big Time', 'recyclable_Y'})"
1499,0.006747483363680604,"frozenset({'low_fat_Y', 'product_brand_Big Time', 'recyclable_Y'})"
1500,0.0059710306589458835,"frozenset({'product_brand_Bird Call', 'recyclable_N', 'low_fat_N'})"
1501,0.00588354303024338,"frozenset({'product_brand_Bird Call', 'low_fat_N', 'recyclable_Y'})"
1502,0.005205513907798975,"frozenset({'low_fat_N', 'product_brand_Booker', 'recyclable_Y'})"
1503,0.005752311587189624,"frozenset({'low_fat_N', 'product_brand_CDR', 'recyclable_Y'})"
1504,0.005511720608257739,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Carlson'})"
1505,0.005484380724288206,"frozenset({'low_fat_N', 'product_brand_Carlson', 'recyclable_Y'})"
1506,0.006605315967039036,"frozenset({'low_fat_N', 'product_brand_Carrington', 'recyclable_Y'})"
1507,0.006386596895282776,"frozenset({'low_fat_Y', 'product_brand_Carrington', 'recyclable_Y'})"
1508,0.0051891099774172555,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Consolidated'})"
1509,0.0069279265978795185,"frozenset({'low_fat_N', 'product_brand_Consolidated', 'recyclable_Y'})"
1510,0.008163689353302384,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Cormorant'})"
1511,0.012308415763083502,"frozenset({'low_fat_N', 'product_brand_Cormorant', 'recyclable_Y'})"
1512,0.008568319636051465,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Denny'})"
1513,0.011028909193309384,"frozenset({'low_fat_N', 'product_brand_Denny', 'recyclable_Y'})"
1514,0.00719038948398703,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Ebony'})"
1515,0.006616251920626849,"frozenset({'low_fat_Y', 'recyclable_N', 'product_brand_Ebony'})"
1516,0.008005118026279097,"frozenset({'low_fat_N', 'product_brand_Ebony', 'recyclable_Y'})"
1517,0.006829503015589202,"frozenset({'low_fat_Y', 'product_brand_Ebony', 'recyclable_Y'})"
1518,0.0050469425807756875,"frozenset({'recyclable_N', 'low_fat_Y', 'product_brand_Fast'})"
1519,0.008136349469332851,"frozenset({'recyclable_Y', 'low_fat_N', 'product_brand_Fast'})"
1520,0.005593740260166336,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Faux Products'})"
1521,0.006129601985969172,"frozenset({'low_fat_N', 'product_brand_Faux Products', 'recyclable_Y'})"
1522,0.005511720608257739,"frozenset({'low_fat_Y', 'recyclable_N', 'product_brand_Fort West'})"
1523,0.007201325437574843,"frozenset({'low_fat_N', 'product_brand_Fort West', 'recyclable_Y'})"
1524,0.005528124538639458,"frozenset({'low_fat_Y', 'product_brand_Fort West', 'recyclable_Y'})"
1525,0.0067092075261232596,"frozenset({'low_fat_N', 'product_brand_Golden', 'recyclable_Y'})"
1526,0.00557186835299071,"frozenset({'low_fat_N', 'product_brand_Gorilla', 'recyclable_Y'})"
1527,0.007299749019865159,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Hermanos'})"
1528,0.006359257011313244,"frozenset({'recyclable_N', 'low_fat_Y', 'product_brand_Hermanos'})"
1529,0.00720679341436875,"frozenset({'low_fat_N', 'product_brand_Hermanos', 'recyclable_Y'})"
1530,0.008344132587501298,"frozenset({'product_brand_Hermanos', 'low_fat_Y', 'recyclable_Y'})"
1531,0.008355068541089111,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_High Quality'})"
1532,0.011203884450714392,"frozenset({'recyclable_Y', 'low_fat_N', 'product_brand_High Quality'})"
1533,0.006107730078793546,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_High Top'})"
1534,0.006184281753908236,"frozenset({'low_fat_Y', 'recyclable_N', 'product_brand_High Top'})"
1535,0.007895758490400967,"frozenset({'low_fat_N', 'product_brand_High Top', 'recyclable_Y'})"
1536,0.006824035038795295,"frozenset({'low_fat_Y', 'product_brand_High Top', 'recyclable_Y'})"
1537,0.00912058529223602,"frozenset({'low_fat_N', 'product_brand_Hilltop', 'recyclable_Y'})"
1538,0.007332556880628598,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Horatio'})"
1539,0.007545807975590952,"frozenset({'low_fat_N', 'product_brand_Horatio', 'recyclable_Y'})"
1540,0.007780930977728931,"frozenset({'product_brand_Imagine', 'low_fat_Y', 'recyclable_Y'})"
1541,0.008491767960936774,"frozenset({'product_brand_Landslide', 'low_fat_N', 'recyclable_Y'})"
1542,0.005008666743218342,"frozenset({'low_fat_Y', 'product_brand_Moms', 'recyclable_Y'})"
1543,0.007622359650705643,"frozenset({'recyclable_N', 'low_fat_N', 'product_brand_Nationeel'})"
1544,0.007403640578949383,"frozenset({'low_fat_N', 'product_brand_Nationeel', 'recyclable_Y'})"
1545,0.0051781740238294426,"frozenset({'low_fat_Y', 'product_brand_Nationeel', 'recyclable_Y'})"
1546,0.006856842899558734,"frozenset({'recyclable_Y', 'low_fat_N', 'product_brand_PigTail'})"
1547,0.006304577243374179,"frozenset({'low_fat_N', 'product_brand_Plato', 'recyclable_Y'})"
1548,0.006299109266580272,"frozenset({'low_fat_N', 'product_brand_Pleasant', 'recyclable_Y'})"
1549,0.007994182072691284,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Red Wing'})"
1550,0.01316688811972682,"frozenset({'low_fat_N', 'product_brand_Red Wing', 'recyclable_Y'})"
1551,0.006665463711772008,"frozenset({'low_fat_N', 'recyclable_N', 'product_brand_Steady'})"
1552,0.0061897497307021425,"frozenset({'recyclable_Y', 'low_fat_N', 'product_brand_Steady'})"
1553,0.009279156619259307,"frozenset({'recyclable_N', 'product_brand_Sunset', 'low_fat_N'})"
1554,0.012335755647053035,"frozenset({'low_fat_N', 'product_brand_Sunset', 'recyclable_Y'})"
1555,0.0076442315578812686,"frozenset({'recyclable_N', 'low_fat_Y', 'product_brand_Super'})"
1556,0.007567679882766578,"frozenset({'recyclable_N', 'low_fat_Y', 'product_brand_Tell Tale'})"
1557,0.010935953587812974,"frozenset({'low_fat_N', 'product_brand_Tell Tale', 'recyclable_Y'})"
1558,0.005686695865662746,"frozenset({'low_fat_Y', 'product_brand_Tell Tale', 'recyclable_Y'})"
1559,0.0077535910937593985,"frozenset({'product_brand_Tri-State', 'recyclable_N', 'low_fat_N'})"
1560,0.010006397532848871,"frozenset({'product_brand_Tri-State', 'low_fat_N', 'recyclable_Y'})"
1561,0.005599208236960243,"frozenset({'product_brand_Tri-State', 'low_fat_Y', 'recyclable_Y'})"
1562,0.045433419180569,"frozenset({'homeowner_N', 'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School'})"
1563,0.05394159107188749,"frozenset({'homeowner_Y', 'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School'})"
1564,0.04369460256010674,"frozenset({'recyclable_N', 'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School'})"
1565,0.055680407692349755,"frozenset({'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School', 'recyclable_Y'})"
1566,0.06421591946763779,"frozenset({'low_fat_N', 'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School'})"
1567,0.03515909078481871,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'gender_F', 'education_Partial High School'})"
1568,0.021685995964633126,"frozenset({'homeowner_N', 'recyclable_N', 'yearly_income_$10K - $30K', 'gender_F'})"
1569,0.028017913091976838,"frozenset({'homeowner_N', 'yearly_income_$10K - $30K', 'gender_F', 'recyclable_Y'})"
1570,0.03179628505656622,"frozenset({'homeowner_N', 'low_fat_N', 'yearly_income_$10K - $30K', 'gender_F'})"
1571,0.017907624000043743,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'gender_F', 'homeowner_N'})"
1572,0.025868998211971587,"frozenset({'homeowner_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'gender_F'})"
1573,0.03278052087946939,"frozenset({'homeowner_Y', 'yearly_income_$10K - $30K', 'gender_F', 'recyclable_Y'})"
1574,0.0382703695805515,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$10K - $30K', 'gender_F'})"
1575,0.020379149510889476,"frozenset({'low_fat_Y', 'homeowner_Y', 'yearly_income_$10K - $30K', 'gender_F'})"
1576,0.030134020111218646,"frozenset({'low_fat_N', 'yearly_income_$10K - $30K', 'gender_F', 'recyclable_N'})"
1577,0.017420974065386067,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'gender_F'})"
1578,0.03993263452589907,"frozenset({'low_fat_N', 'yearly_income_$10K - $30K', 'gender_F', 'recyclable_Y'})"
1579,0.020865799445547152,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'gender_F', 'recyclable_Y'})"
1580,0.04053957995002269,"frozenset({'homeowner_N', 'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1581,0.06081483790182794,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1582,0.04449292717201708,"frozenset({'recyclable_N', 'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1583,0.05686149067983356,"frozenset({'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_Y'})"
1584,0.06518375136015923,"frozenset({'low_fat_N', 'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1585,0.03617066649169141,"frozenset({'low_fat_Y', 'gender_M', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1586,0.01937304178081068,"frozenset({'homeowner_N', 'recyclable_N', 'gender_M', 'yearly_income_$10K - $30K'})"
1587,0.02422860517379964,"frozenset({'homeowner_N', 'gender_M', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1588,0.028001509161595117,"frozenset({'homeowner_N', 'low_fat_N', 'gender_M', 'yearly_income_$10K - $30K'})"
1589,0.015600137793015206,"frozenset({'low_fat_Y', 'gender_M', 'yearly_income_$10K - $30K', 'homeowner_N'})"
1590,0.027903085579304803,"frozenset({'homeowner_Y', 'recyclable_N', 'gender_M', 'yearly_income_$10K - $30K'})"
1591,0.03601209516466812,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1592,0.041080909652619436,"frozenset({'homeowner_Y', 'low_fat_N', 'gender_M', 'yearly_income_$10K - $30K'})"
1593,0.022834271091353487,"frozenset({'low_fat_Y', 'homeowner_Y', 'gender_M', 'yearly_income_$10K - $30K'})"
1594,0.02969658196770613,"frozenset({'low_fat_N', 'gender_M', 'yearly_income_$10K - $30K', 'recyclable_N'})"
1595,0.017579545392409354,"frozenset({'low_fat_Y', 'recyclable_N', 'gender_M', 'yearly_income_$10K - $30K'})"
1596,0.039385836846508426,"frozenset({'low_fat_N', 'gender_M', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1597,0.02085486349195934,"frozenset({'low_fat_Y', 'gender_M', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1598,0.03786573929780242,"frozenset({'homeowner_N', 'recyclable_N', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1599,0.04810725983278927,"frozenset({'homeowner_N', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_Y'})"
1600,0.055051590361050506,"frozenset({'homeowner_N', 'low_fat_N', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1601,0.03092140876954118,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'education_Partial High School', 'homeowner_N'})"
1602,0.050321790434321396,"frozenset({'homeowner_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1603,0.06443463853939405,"frozenset({'homeowner_Y', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_Y'})"
1604,0.0743480804667465,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1605,0.040408348506968936,"frozenset({'homeowner_Y', 'yearly_income_$10K - $30K', 'low_fat_Y', 'education_Partial High School'})"
1606,0.055653067808380224,"frozenset({'low_fat_N', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_N'})"
1607,0.032534461923743596,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'education_Partial High School'})"
1608,0.07374660301941678,"frozenset({'low_fat_N', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_Y'})"
1609,0.038795295352766525,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'education_Partial High School', 'recyclable_Y'})"
1610,0.02568308700097877,"frozenset({'homeowner_N', 'low_fat_N', 'yearly_income_$10K - $30K', 'recyclable_N'})"
1611,0.015375950744465041,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'homeowner_N'})"
1612,0.03411470721718257,"frozenset({'homeowner_N', 'low_fat_N', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1613,0.01813181104859391,"frozenset({'low_fat_Y', 'homeowner_N', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1614,0.03414751507794601,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$10K - $30K', 'recyclable_N'})"
1615,0.01962456871333038,"frozenset({'homeowner_Y', 'recyclable_N', 'yearly_income_$10K - $30K', 'low_fat_Y'})"
1616,0.045203764155224924,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$10K - $30K', 'recyclable_Y'})"
1617,0.023588851888912583,"frozenset({'homeowner_Y', 'yearly_income_$10K - $30K', 'low_fat_Y', 'recyclable_Y'})"
1618,0.006260833429022927,"frozenset({'homeowner_Y', 'gender_F', 'education_High School Degree', 'yearly_income_$110K - $130K'})"
1619,0.007852014676049715,"frozenset({'homeowner_Y', 'recyclable_N', 'gender_F', 'yearly_income_$110K - $130K'})"
1620,0.009765806553916985,"frozenset({'recyclable_Y', 'homeowner_Y', 'gender_F', 'yearly_income_$110K - $130K'})"
1621,0.01132964791697424,"frozenset({'homeowner_Y', 'low_fat_N', 'gender_F', 'yearly_income_$110K - $130K'})"
1622,0.006288173312992459,"frozenset({'low_fat_Y', 'homeowner_Y', 'gender_F', 'yearly_income_$110K - $130K'})"
1623,0.005796055401540876,"frozenset({'low_fat_N', 'gender_F', 'recyclable_N', 'yearly_income_$110K - $130K'})"
1624,0.00748566023085798,"frozenset({'recyclable_Y', 'low_fat_N', 'gender_F', 'yearly_income_$110K - $130K'})"
1625,0.005681227888868839,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$110K - $130K', 'education_Bachelors Degree'})"
1626,0.005134430209478191,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'gender_M', 'yearly_income_$110K - $130K'})"
1627,0.0050141347200122486,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$110K - $130K', 'education_High School Degree'})"
1628,0.008754230847044285,"frozenset({'homeowner_Y', 'recyclable_N', 'gender_M', 'yearly_income_$110K - $130K'})"
1629,0.01103437717010329,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$110K - $130K', 'recyclable_Y'})"
1630,0.012975508931940093,"frozenset({'homeowner_Y', 'low_fat_N', 'gender_M', 'yearly_income_$110K - $130K'})"
1631,0.006813099085207482,"frozenset({'homeowner_Y', 'gender_M', 'yearly_income_$110K - $130K', 'low_fat_Y'})"
1632,0.0068732468299404536,"frozenset({'low_fat_N', 'recyclable_N', 'gender_M', 'yearly_income_$110K - $130K'})"
1633,0.008945610034831013,"frozenset({'low_fat_N', 'gender_M', 'yearly_income_$110K - $130K', 'recyclable_Y'})"
1634,0.0053203414204710114,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'education_Bachelors Degree'})"
1635,0.005019602696806155,"frozenset({'homeowner_Y', 'recyclable_N', 'yearly_income_$110K - $130K', 'education_High School Degree'})"
1636,0.0062553654522290204,"frozenset({'homeowner_Y', 'yearly_income_$110K - $130K', 'education_High School Degree', 'recyclable_Y'})"
1637,0.007152113646429685,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'education_High School Degree'})"
1638,0.0051781740238294426,"frozenset({'homeowner_Y', 'yearly_income_$110K - $130K', 'education_Partial High School', 'recyclable_Y'})"
1639,0.005839799215892128,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'education_Partial High School'})"
1640,0.010558663189033425,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'recyclable_N'})"
1641,0.0060475823340605745,"frozenset({'homeowner_Y', 'recyclable_N', 'yearly_income_$110K - $130K', 'low_fat_Y'})"
1642,0.013746493659880907,"frozenset({'homeowner_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'recyclable_Y'})"
1643,0.007053690064139368,"frozenset({'homeowner_Y', 'yearly_income_$110K - $130K', 'low_fat_Y', 'recyclable_Y'})"
1644,0.007201325437574843,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_F', 'education_High School Degree'})"
1645,0.005358617258028357,"frozenset({'yearly_income_$130K - $150K', 'gender_F', 'education_High School Degree', 'recyclable_Y'})"
1646,0.00636472498810715,"frozenset({'low_fat_N', 'yearly_income_$130K - $150K', 'gender_F', 'education_High School Degree'})"
1647,0.009350240317580092,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_F', 'recyclable_N'})"
1648,0.01204595287697599,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_F', 'recyclable_Y'})"
1649,0.014003488569194512,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'low_fat_N', 'gender_F'})"
1650,0.00739270462536157,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_F', 'low_fat_Y'})"
1651,0.007759059070553305,"frozenset({'low_fat_N', 'yearly_income_$130K - $150K', 'gender_F', 'recyclable_N'})"
1652,0.010093885161551375,"frozenset({'low_fat_N', 'yearly_income_$130K - $150K', 'gender_F', 'recyclable_Y'})"
1653,0.0052437897453563205,"frozenset({'low_fat_Y', 'yearly_income_$130K - $150K', 'gender_F', 'recyclable_Y'})"
1654,0.005293001536501479,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'education_High School Degree'})"
1655,0.005041474603981781,"frozenset({'yearly_income_$130K - $150K', 'gender_M', 'low_fat_N', 'education_High School Degree'})"
1656,0.007534872022003139,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'education_Partial High School'})"
1657,0.0051891099774172555,"frozenset({'yearly_income_$130K - $150K', 'gender_M', 'low_fat_N', 'education_Partial High School'})"
1658,0.008983885872388358,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'recyclable_N'})"
1659,0.011149204682775327,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'recyclable_Y'})"
1660,0.012991912862321812,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'low_fat_N'})"
1661,0.007141177692841872,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'gender_M', 'low_fat_Y'})"
1662,0.007638763581087362,"frozenset({'recyclable_N', 'gender_M', 'low_fat_N', 'yearly_income_$130K - $150K'})"
1663,0.009683786902008388,"frozenset({'yearly_income_$130K - $150K', 'gender_M', 'low_fat_N', 'recyclable_Y'})"
1664,0.005107090325508658,"frozenset({'yearly_income_$130K - $150K', 'gender_M', 'low_fat_Y', 'recyclable_Y'})"
1665,0.005495316677876019,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'education_High School Degree', 'recyclable_N'})"
1666,0.006999010296200303,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'education_High School Degree', 'recyclable_Y'})"
1667,0.00803245791024863,"frozenset({'homeowner_Y', 'yearly_income_$130K - $150K', 'low_fat_N', 'education_High School Degree'})"
